order_id,source_customer_ref,channel,store_location,purchase_date,payment_token,item_id,size,color,qty,price_paid,sale_flag
ORD-001392,POS-00218,in_store,Bleecker,5/15/2026,,SKU-011,L,Raw Denim,1,228.0,False
ORD-001393,POS-00218,in_store,Bleecker,2/26/2026,,SKU-006,32,Vintage Blue,2,376.0,False
ORD-001394,POS-00219,in_store,Madison Ave,07 Apr 2026,,SKU-014,L,Indigo,1,138.0,False
ORD-001395,POS-00219,in_store,Flatiron,2/21/2026,,SKU-005,24,White,1,178.0,False
ORD-001396,POS-00219,in_store,Flatiron,6/16/2026,,SKU-006,25,Stone Wash,1,188.0,False
ORD-001397,POS-00219,in_store,Flatiron,3/15/2026,,SKU-009,30,Raw Denim,1,122.68,True
ORD-001398,ECOM-00099,online,,2025-11-24,TOK-00125,SKU-005,29,Raw Denim,1,178.0,False
ORD-001399,ECOM-00099,online,,2025-11-16,TOK-00125,SKU-009,27,Stone Wash,1,168.0,False
ORD-001400,ECOM-00099,online,,2026-06-16,TOK-00125,SKU-001,26,Black,2,223.84,True
ORD-001401,POS-00219,in_store,Flatiron,5/2/2026,,SKU-009,32,White,1,168.0,False
ORD-001402,ECOM-00099,online,,2026-06-10,TOK-00125,SKU-003,34,Indigo,1,178.0,False
ORD-001403,POS-00219,in_store,Madison Ave,29 Jun 2026,,SKU-012,S,Black,2,496.0,False
ORD-001404,POS-00220,in_store,Bleecker,5/8/2026,TOK-00169,SKU-013,XS,Indigo,1,218.0,False
ORD-001405,POS-00220,in_store,Bleecker,3/26/2026,TOK-00169,SKU-005,33,Raw Denim,2,356.0,False
ORD-001406,POS-00220,in_store,Bleecker,12/7/2025,TOK-00169,SKU-007,31,Vintage Blue,1,168.0,False
ORD-001407,POS-00220,in_store,Bleecker,6/27/2025,TOK-00169,SKU-006,34,Vintage Blue,1,188.0,False
ORD-001408,ECOM-00100,online,,2025-08-11,TOK-00036,SKU-001,34,White,1,168.0,False
ORD-001409,ECOM-00100,online,,2025-10-14,TOK-00036,SKU-015,XL,Indigo,1,136.43,True
ORD-001410,ECOM-00100,online,,2026-05-17,TOK-00036,SKU-006,29,White,1,132.49,True
ORD-001411,ECOM-00100,online,,2026-02-23,TOK-00036,SKU-013,S,Black,1,218.0,False
ORD-001412,ECOM-00100,online,,2025-09-06,TOK-00036,SKU-006,34,Black,1,132.83,True
ORD-001413,ECOM-00100,online,,2026-06-21,TOK-00036,SKU-009,30,Black,2,266.14,True
ORD-001414,ECOM-00100,online,,2026-06-18,TOK-00036,SKU-004,29,Stone Wash,1,145.75,True
ORD-001415,ECOM-00100,online,,2025-10-10,TOK-00036,SKU-006,32,White,1,188.0,False
ORD-001416,ECOM-00101,online,,2026-02-28,TOK-00028,SKU-006,33,Black,1,188.0,False
ORD-001417,ECOM-00101,online,,2025-09-10,TOK-00028,SKU-011,XL,Stone Wash,1,228.0,False
ORD-001418,ECOM-00101,online,,2026-06-26,TOK-00028,SKU-004,32,Vintage Blue,1,198.0,False
ORD-001419,ECOM-00101,online,,2026-06-11,TOK-00028,SKU-009,30,Raw Denim,1,168.0,False
ORD-001420,ECOM-00101,online,,2026-06-09,TOK-00028,SKU-010,28,Black,1,208.0,False
ORD-001421,ECOM-00101,online,,2025-05-28,TOK-00028,SKU-003,25,Stone Wash,1,113.89,True
ORD-001422,ECOM-00101,online,,2026-01-02,TOK-00028,SKU-008,28,Indigo,1,178.0,False
ORD-001423,ECOM-00101,online,,2026-03-05,TOK-00028,SKU-010,25,White,1,159.23,True
ORD-001424,ECOM-00101,online,,2025-08-21,TOK-00028,SKU-004,27,Vintage Blue,1,198.0,False
ORD-001425,ECOM-00101,online,,2025-09-02,TOK-00028,SKU-014,L,Indigo,1,138.0,False
ORD-001426,ECOM-00102,online,,2025-06-02,,SKU-002,24,Raw Denim,1,178.0,False
ORD-001427,ECOM-00102,online,,2026-06-26,,SKU-004,28,Indigo,1,198.0,False
ORD-001428,ECOM-00102,online,,2025-10-23,,SKU-013,XL,Indigo,1,218.0,False
ORD-001429,ECOM-00102,online,,2026-02-07,,SKU-002,33,Vintage Blue,1,178.0,False
ORD-001430,ECOM-00102,online,,2024-07-19,,SKU-009,29,Black,1,168.0,False
ORD-001431,ECOM-00102,online,,2026-02-04,,SKU-012,L,Black,2,496.0,False
ORD-001432,ECOM-00102,online,,2026-02-03,,SKU-014,L,Indigo,2,276.0,False
ORD-001433,ECOM-00102,online,,2026-03-02,,SKU-014,L,Raw Denim,1,138.0,False
ORD-001434,ECOM-00102,online,,2024-12-01,,SKU-016,M,Stone Wash,2,296.0,False
ORD-001435,ECOM-00102,online,,2025-04-25,,SKU-011,XL,Raw Denim,2,456.0,False
ORD-001436,ECOM-00102,online,,2025-06-02,,SKU-010,26,Raw Denim,1,208.0,False
ORD-001437,ECOM-00102,online,,2024-11-11,,SKU-003,30,White,1,178.0,False
ORD-001438,ECOM-00102,online,,2024-07-19,,SKU-002,24,Black,1,178.0,False
ORD-001439,ECOM-00102,online,,2025-03-05,,SKU-008,25,Black,1,178.0,False
ORD-001440,ECOM-00102,online,,2024-11-08,,SKU-011,M,Indigo,1,228.0,False
ORD-001441,POS-00221,in_store,SoHo,4/4/2026,TOK-00056,SKU-010,28,White,2,416.0,False
ORD-001442,ECOM-00103,online,,2025-10-06,,SKU-013,XL,Raw Denim,1,218.0,False
ORD-001443,ECOM-00103,online,,2025-04-24,,SKU-014,L,Raw Denim,1,138.0,False
ORD-001444,ECOM-00103,online,,2025-11-06,,SKU-005,24,Black,1,178.0,False
ORD-001445,ECOM-00103,online,,2025-02-27,,SKU-012,M,Black,2,319.26,True
ORD-001446,ECOM-00103,online,,2025-03-05,,SKU-004,26,Black,1,142.82,True
ORD-001447,ECOM-00103,online,,2026-07-01,,SKU-001,34,White,1,125.61,True
ORD-001448,ECOM-00103,online,,2024-12-10,,SKU-008,30,White,1,178.0,False
ORD-001449,POS-00222,in_store,Flatiron,6/27/2026,,SKU-015,S,Black,2,416.0,False
ORD-001450,POS-00222,in_store,Madison Ave,17 Jun 2026,,SKU-009,31,Black,1,168.0,False
ORD-001451,POS-00222,in_store,Madison Ave,03 Jul 2026,,SKU-015,L,Black,1,208.0,False
ORD-001452,POS-00223,in_store,Madison Ave,26 Dec 2025,,SKU-003,31,Vintage Blue,1,178.0,False
ORD-001453,ECOM-00104,online,,2024-10-31,,SKU-006,24,White,1,148.72,True
ORD-001454,ECOM-00104,online,,2024-10-28,,SKU-014,S,Indigo,1,138.0,False
ORD-001455,ECOM-00104,online,,2025-11-12,,SKU-003,34,White,1,178.0,False
ORD-001456,POS-00223,in_store,Bleecker,3/13/2025,,SKU-008,33,Raw Denim,1,178.0,False
ORD-001457,POS-00224,in_store,Flatiron,6/26/2026,,SKU-013,M,Black,2,436.0,False
ORD-001458,POS-00224,in_store,Flatiron,6/6/2025,,SKU-015,XL,Raw Denim,1,208.0,False
ORD-001459,POS-00224,in_store,Madison Ave,04 Apr 2025,,SKU-015,XL,Raw Denim,1,208.0,False
ORD-001460,POS-00224,in_store,Madison Ave,13 Oct 2025,,SKU-001,34,Indigo,1,168.0,False
ORD-001461,POS-00224,in_store,,03 Aug 2025,,SKU-002,28,Raw Denim,1,178.0,False
ORD-001462,ECOM-00105,online,,2026-03-28,,SKU-015,XL,Raw Denim,1,208.0,False
ORD-001463,ECOM-00105,online,,2026-04-24,,SKU-012,XL,Stone Wash,1,248.0,False
ORD-001464,ECOM-00105,online,,2025-10-29,,SKU-002,24,Black,1,178.0,False
ORD-001465,ECOM-00105,online,,2025-08-09,,SKU-013,XS,Stone Wash,1,167.21,True
ORD-001466,ECOM-00105,online,,2025-07-03,,SKU-007,33,Indigo,1,120.19,True
ORD-001467,ECOM-00105,online,,2026-05-14,,SKU-012,XS,Indigo,1,248.0,False
ORD-001468,ECOM-00105,online,,2026-03-11,,SKU-007,24,Raw Denim,1,168.0,False
ORD-001469,ECOM-00105,online,,2026-01-31,,SKU-014,L,Indigo,1,138.0,False
ORD-001470,ECOM-00105,online,,2025-05-28,,SKU-004,26,Stone Wash,1,124.81,True
ORD-001471,ECOM-00105,online,,2025-07-26,,SKU-006,25,Vintage Blue,2,376.0,False
ORD-001472,POS-00225,in_store,Flatiron,6/30/2026,,SKU-003,25,Indigo,1,139.31,True
ORD-001473,POS-00226,in_store,Flatiron,7/24/2025,,SKU-011,XL,Raw Denim,2,330.42,True
ORD-001474,POS-00226,in_store,Flatiron,4/26/2026,,SKU-013,M,Black,1,218.0,False
ORD-001475,POS-00226,in_store,Flatiron,6/13/2026,,SKU-004,26,White,1,119.7,True
ORD-001476,POS-00226,in_store,Flatiron,9/17/2025,,SKU-001,33,Vintage Blue,1,120.84,True
ORD-001477,POS-00226,in_store,Flatiron,5/6/2026,,SKU-012,M,Raw Denim,1,185.61,True
ORD-001478,POS-00226,in_store,Bleecker,6/14/2026,,SKU-012,S,Raw Denim,1,248.0,False
ORD-001479,POS-00226,in_store,Madison Ave,18 Sep 2025,,SKU-014,M,Stone Wash,1,138.0,False
ORD-001480,POS-00226,in_store,Flatiron,7/21/2025,,SKU-003,26,Indigo,1,178.0,False
ORD-001481,POS-00226,in_store,Flatiron,1/9/2026,,SKU-016,S,Raw Denim,1,107.13,True
ORD-001482,POS-00226,in_store,Madison Ave,13 Feb 2026,,SKU-001,30,Black,1,168.0,False
ORD-001483,ECOM-00106,online,,2025-05-16,,SKU-011,M,Stone Wash,2,353.72,True
ORD-001484,POS-00227,in_store,Flatiron,5/26/2026,,SKU-002,27,Indigo,1,178.0,False
ORD-001485,POS-00227,in_store,Flatiron,2/28/2026,,SKU-010,33,Indigo,1,208.0,False
ORD-001486,POS-00227,in_store,Flatiron,3/14/2026,,SKU-008,28,Stone Wash,1,135.64,True
ORD-001487,POS-00227,in_store,,12/24/2025,,SKU-002,25,Raw Denim,1,178.0,False
ORD-001488,POS-00229,in_store,Madison Ave,03 Jun 2025,,SKU-009,25,Stone Wash,1,168.0,False
ORD-001489,POS-00228,in_store,Flatiron,5/27/2026,TOK-00140,SKU-012,L,Indigo,1,184.5,True
ORD-001490,POS-00229,in_store,Flatiron,5/26/2025,,SKU-002,30,Stone Wash,1,132.17,True
ORD-001491,POS-00229,in_store,Madison Ave,07 May 2025,,SKU-010,29,Raw Denim,2,416.0,False
ORD-001492,POS-00228,in_store,Bleecker,6/11/2024,TOK-00140,SKU-001,24,Raw Denim,1,168.0,False
ORD-001493,POS-00229,in_store,Madison Ave,08 Apr 2026,,SKU-009,31,Indigo,1,168.0,False
ORD-001494,POS-00229,in_store,Madison Ave,22 Mar 2026,,SKU-007,33,Stone Wash,1,168.0,False
ORD-001495,POS-00229,in_store,Flatiron,10/31/2025,,SKU-005,25,White,1,178.0,False
ORD-001496,POS-00230,in_store,,12/9/2025,,SKU-002,28,Stone Wash,1,141.16,True
ORD-001497,POS-00231,in_store,Madison Ave,12 Dec 2025,,SKU-015,XS,Stone Wash,1,208.0,False
ORD-001498,POS-00231,in_store,Madison Ave,21 Mar 2026,,SKU-003,33,Vintage Blue,2,356.0,False
ORD-001499,POS-00231,in_store,Madison Ave,30 Jul 2025,,SKU-003,29,Black,1,178.0,False
ORD-001500,POS-00231,in_store,SoHo,7/5/2026,,SKU-016,L,Raw Denim,1,148.0,False
ORD-001501,POS-00231,in_store,Madison Ave,04 Dec 2025,,SKU-014,L,Stone Wash,1,138.0,False
ORD-001502,POS-00232,in_store,Madison Ave,17 Jan 2026,,SKU-002,31,Stone Wash,1,178.0,False
ORD-001503,POS-00232,in_store,Flatiron,3/14/2025,,SKU-010,33,Raw Denim,2,416.0,False
ORD-001504,POS-00232,in_store,Madison Ave,05 Jun 2025,,SKU-014,S,Indigo,1,95.52,True
ORD-001505,POS-00232,in_store,Madison Ave,02 Nov 2025,,SKU-006,34,Vintage Blue,1,188.0,False
ORD-001506,POS-00232,in_store,Madison Ave,20 Mar 2026,,SKU-003,27,White,1,178.0,False
ORD-001507,POS-00233,in_store,Madison Ave,21 Mar 2026,,SKU-001,32,Raw Denim,1,168.0,False
ORD-001508,ECOM-00107,online,,2026-04-21,,SKU-001,25,Raw Denim,2,336.0,False
ORD-001509,ECOM-00107,online,,2025-09-24,,SKU-005,26,Indigo,1,178.0,False
ORD-001510,ECOM-00107,online,,2025-11-16,,SKU-008,33,Stone Wash,2,356.0,False
ORD-001511,ECOM-00107,online,,2024-11-28,,SKU-006,24,Indigo,1,130.63,True
ORD-001512,POS-00234,in_store,Flatiron,4/29/2026,,SKU-013,XS,Indigo,2,436.0,False
ORD-001513,POS-00235,in_store,Bleecker,5/1/2026,,SKU-006,33,Vintage Blue,1,188.0,False
ORD-001514,POS-00234,in_store,Flatiron,11/5/2025,,SKU-016,XS,Stone Wash,1,148.0,False
ORD-001515,POS-00234,in_store,Flatiron,12/29/2024,,SKU-014,XS,Stone Wash,1,138.0,False
ORD-001516,POS-00236,in_store,Bleecker,5/19/2025,TOK-00127,SKU-008,29,Vintage Blue,1,139.94,True
ORD-001517,POS-00236,in_store,,5/19/2026,TOK-00127,SKU-014,M,Raw Denim,1,138.0,False
ORD-001518,POS-00236,in_store,Flatiron,8/28/2024,TOK-00127,SKU-010,26,Indigo,1,138.86,True
ORD-001519,POS-00236,in_store,Bleecker,8/1/2025,TOK-00127,SKU-008,34,Stone Wash,1,178.0,False
ORD-001520,POS-00236,in_store,Bleecker,3/12/2026,TOK-00127,SKU-008,28,Raw Denim,1,178.0,False
ORD-001521,POS-00236,in_store,Bleecker,10/22/2025,TOK-00127,SKU-009,30,Stone Wash,1,168.0,False
ORD-001522,POS-00237,in_store,SoHo,1/18/2026,,SKU-003,28,Indigo,1,178.0,False
ORD-001523,ECOM-00108,online,,2025-09-14,TOK-00118,SKU-008,29,Vintage Blue,1,178.0,False
ORD-001524,ECOM-00108,online,,2026-05-06,TOK-00118,SKU-006,27,Vintage Blue,1,188.0,False
ORD-001525,ECOM-00108,online,,2025-05-23,TOK-00118,SKU-014,XS,Stone Wash,1,138.0,False
ORD-001526,ECOM-00108,online,,2024-10-09,TOK-00118,SKU-011,XL,Indigo,1,228.0,False
ORD-001527,ECOM-00108,online,,2026-01-09,TOK-00118,SKU-001,26,White,2,336.0,False
ORD-001528,ECOM-00109,online,,2025-02-04,,SKU-004,30,White,1,198.0,False
ORD-001529,ECOM-00109,online,,2025-07-23,,SKU-009,24,Raw Denim,1,168.0,False
ORD-001530,ECOM-00109,online,,2026-01-24,,SKU-016,XS,Black,1,148.0,False
ORD-001531,ECOM-00109,online,,2026-05-09,,SKU-002,32,Raw Denim,2,356.0,False
ORD-001532,ECOM-00109,online,,2025-11-14,,SKU-015,XL,Black,1,136.07,True
ORD-001533,ECOM-00110,online,,2026-04-16,TOK-00141,SKU-004,27,White,1,198.0,False
ORD-001534,ECOM-00110,online,,2026-06-11,TOK-00141,SKU-013,M,Raw Denim,1,218.0,False
ORD-001535,ECOM-00110,online,,2025-11-30,TOK-00141,SKU-013,XL,Raw Denim,1,218.0,False
ORD-001536,ECOM-00110,online,,2026-05-12,TOK-00141,SKU-010,25,White,1,208.0,False
ORD-001537,ECOM-00110,online,,2026-01-02,TOK-00141,SKU-002,25,Indigo,1,178.0,False
ORD-001538,ECOM-00110,online,,2025-10-26,TOK-00141,SKU-002,34,Stone Wash,2,356.0,False
ORD-001539,ECOM-00110,online,,2026-02-06,TOK-00141,SKU-002,29,Indigo,1,131.11,True
ORD-001540,ECOM-00110,online,,2025-08-26,TOK-00141,SKU-008,33,Raw Denim,1,178.0,False
ORD-001541,ECOM-00111,online,,2026-01-01,,SKU-014,S,Indigo,1,138.0,False
ORD-001542,ECOM-00111,online,,2026-03-05,,SKU-002,30,Stone Wash,1,130.16,True
ORD-001543,ECOM-00111,online,,2026-06-16,,SKU-010,26,White,1,208.0,False
ORD-001544,POS-00238,in_store,SoHo,3/2/2026,,SKU-009,32,Raw Denim,1,168.0,False
ORD-001545,POS-00238,in_store,SoHo,4/2/2026,,SKU-001,28,White,1,168.0,False
ORD-001546,POS-00238,in_store,SoHo,9/5/2025,,SKU-010,29,Black,1,208.0,False
ORD-001547,POS-00238,in_store,SoHo,12/24/2025,,SKU-012,M,Raw Denim,2,496.0,False
ORD-001548,POS-00238,in_store,SoHo,1/17/2026,,SKU-013,M,Stone Wash,1,161.09,True
ORD-001549,POS-00238,in_store,SoHo,11/25/2025,,SKU-005,28,Black,2,356.0,False
ORD-001550,POS-00238,in_store,Flatiron,4/21/2026,,SKU-005,29,Raw Denim,1,109.61,True
ORD-001551,POS-00238,in_store,Madison Ave,08 Oct 2025,,SKU-009,32,Raw Denim,1,168.0,False
ORD-001552,POS-00238,in_store,Madison Ave,16 Oct 2025,,SKU-013,L,Raw Denim,2,337.86,True
ORD-001553,ECOM-00112,online,,2026-06-30,,SKU-001,28,Stone Wash,1,168.0,False
ORD-001554,ECOM-00112,online,,2026-06-12,,SKU-014,XS,Black,1,138.0,False
ORD-001555,POS-00239,in_store,SoHo,4/13/2026,,SKU-014,M,Raw Denim,2,276.0,False
ORD-001556,POS-00239,in_store,Bleecker,12/21/2025,,SKU-006,28,Black,1,188.0,False
ORD-001557,ECOM-00112,online,,2026-07-04,,SKU-011,M,Stone Wash,1,228.0,False
ORD-001558,POS-00239,in_store,SoHo,2/21/2026,,SKU-012,M,Raw Denim,1,158.56,True
ORD-001559,ECOM-00112,online,,2026-06-09,,SKU-005,27,Black,2,356.0,False
ORD-001560,POS-00239,in_store,SoHo,3/5/2025,,SKU-013,S,Black,1,218.0,False
ORD-001561,ECOM-00112,online,,2026-06-12,,SKU-016,S,Indigo,1,148.0,False
ORD-001562,ECOM-00113,online,,2026-03-24,TOK-00104,SKU-013,S,Indigo,2,436.0,False
ORD-001563,ECOM-00113,online,,2025-11-10,TOK-00104,SKU-002,25,Raw Denim,1,178.0,False
ORD-001564,ECOM-00113,online,,2026-06-06,TOK-00104,SKU-002,28,White,1,120.56,True
ORD-001565,ECOM-00113,online,,2026-05-28,TOK-00104,SKU-008,29,Vintage Blue,1,178.0,False
ORD-001566,ECOM-00113,online,,2026-01-14,TOK-00104,SKU-008,29,Black,2,274.68,True
ORD-001567,ECOM-00113,online,,2026-06-15,TOK-00104,SKU-004,32,Indigo,1,198.0,False
ORD-001568,ECOM-00113,online,,2026-03-08,TOK-00104,SKU-010,32,Indigo,1,208.0,False
ORD-001569,ECOM-00113,online,,2025-12-21,TOK-00104,SKU-009,28,White,2,336.0,False
ORD-001570,ECOM-00113,online,,2026-01-12,TOK-00104,SKU-009,30,Indigo,1,168.0,False
ORD-001571,ECOM-00113,online,,2026-03-23,TOK-00104,SKU-012,XS,Raw Denim,1,248.0,False
ORD-001572,ECOM-00113,online,,2026-05-06,TOK-00104,SKU-004,24,Vintage Blue,1,198.0,False
ORD-001573,POS-00240,in_store,SoHo,1/8/2026,TOK-00139,SKU-015,XL,Stone Wash,2,416.0,False
ORD-001574,POS-00240,in_store,Bleecker,6/21/2026,TOK-00139,SKU-002,28,White,1,178.0,False
ORD-001575,POS-00240,in_store,SoHo,4/2/2026,TOK-00139,SKU-009,30,Black,1,125.29,True
ORD-001576,POS-00240,in_store,Bleecker,2/14/2026,TOK-00139,SKU-007,32,Vintage Blue,1,168.0,False
ORD-001577,POS-00240,in_store,SoHo,6/28/2026,TOK-00139,SKU-004,34,Vintage Blue,1,155.23,True
ORD-001578,POS-00240,in_store,Bleecker,1/21/2026,TOK-00139,SKU-002,33,Raw Denim,2,222.22,True
ORD-001579,POS-00240,in_store,SoHo,2/4/2026,TOK-00139,SKU-001,24,Indigo,1,168.0,False
ORD-001580,POS-00240,in_store,SoHo,12/19/2025,TOK-00139,SKU-016,L,Indigo,1,97.55,True
ORD-001581,POS-00241,in_store,SoHo,6/8/2025,,SKU-008,32,White,2,356.0,False
ORD-001582,POS-00242,in_store,SoHo,4/30/2026,,SKU-005,27,White,1,178.0,False
ORD-001583,POS-00242,in_store,,21 Jan 2026,,SKU-001,31,Stone Wash,2,256.52,True
ORD-001584,POS-00242,in_store,Flatiron,5/5/2026,,SKU-011,XS,Indigo,1,228.0,False
ORD-001585,POS-00242,in_store,SoHo,2/5/2026,,SKU-013,M,Stone Wash,2,436.0,False
ORD-001586,POS-00242,in_store,Madison Ave,07 May 2026,,SKU-004,30,Raw Denim,1,198.0,False
ORD-001587,POS-00243,in_store,,4/3/2026,TOK-00013,SKU-007,30,Stone Wash,1,168.0,False
ORD-001588,POS-00243,in_store,Bleecker,3/26/2026,TOK-00013,SKU-001,32,Black,1,168.0,False
ORD-001589,POS-00243,in_store,Bleecker,6/11/2026,TOK-00013,SKU-016,XL,Indigo,1,148.0,False
ORD-001590,ECOM-00114,online,,2025-03-21,,SKU-012,L,Indigo,1,248.0,False
ORD-001591,POS-00243,in_store,Bleecker,10/10/2024,TOK-00013,SKU-012,L,Black,1,248.0,False
ORD-001592,POS-00244,in_store,Madison Ave,22 Apr 2026,,SKU-011,XL,Stone Wash,2,317.98,True
ORD-001593,POS-00244,in_store,Bleecker,6/23/2025,,SKU-006,25,Indigo,1,188.0,False
ORD-001594,POS-00244,in_store,Madison Ave,25 Oct 2025,,SKU-013,S,Raw Denim,1,157.1,True
ORD-001595,POS-00244,in_store,Madison Ave,03 Oct 2025,,SKU-002,28,Vintage Blue,1,178.0,False
ORD-001596,POS-00244,in_store,Madison Ave,29 Aug 2025,,SKU-010,29,Stone Wash,1,142.9,True
ORD-001597,POS-00244,in_store,Madison Ave,23 Sep 2025,,SKU-012,L,Indigo,1,185.22,True
ORD-001598,POS-00244,in_store,Madison Ave,21 Sep 2024,,SKU-011,L,Stone Wash,2,456.0,False
ORD-001599,POS-00244,in_store,SoHo,6/26/2026,,SKU-006,32,Black,2,376.0,False
ORD-001600,POS-00244,in_store,Madison Ave,11 May 2024,,SKU-006,26,Vintage Blue,1,188.0,False
ORD-001601,POS-00244,in_store,Madison Ave,14 Apr 2025,,SKU-012,XS,Raw Denim,1,248.0,False
ORD-001602,POS-00244,in_store,Madison Ave,20 Sep 2025,,SKU-001,33,Black,1,168.0,False
ORD-001603,POS-00244,in_store,Madison Ave,28 Dec 2024,,SKU-003,24,Vintage Blue,1,178.0,False
ORD-001604,POS-00244,in_store,Madison Ave,15 Sep 2025,,SKU-002,24,Stone Wash,1,178.0,False
ORD-001605,POS-00245,in_store,Bleecker,2/28/2026,TOK-00132,SKU-009,34,Indigo,2,336.0,False
ORD-001606,POS-00245,in_store,Bleecker,5/21/2026,TOK-00132,SKU-008,34,Black,1,178.0,False
ORD-001607,POS-00245,in_store,Bleecker,4/22/2026,TOK-00132,SKU-014,M,Black,1,138.0,False
ORD-001608,POS-00245,in_store,Flatiron,3/21/2026,TOK-00132,SKU-005,31,Black,1,178.0,False
ORD-001609,POS-00245,in_store,,3/17/2026,TOK-00132,SKU-011,XS,Black,1,228.0,False
ORD-001610,POS-00245,in_store,Bleecker,4/14/2026,TOK-00132,SKU-010,27,Vintage Blue,1,208.0,False
ORD-001611,POS-00245,in_store,Bleecker,4/6/2026,TOK-00132,SKU-002,30,White,2,356.0,False
ORD-001612,POS-00245,in_store,Bleecker,4/24/2026,TOK-00132,SKU-009,28,Raw Denim,1,168.0,False
ORD-001613,POS-00245,in_store,Bleecker,4/26/2026,TOK-00132,SKU-010,30,Black,1,208.0,False
ORD-001614,POS-00245,in_store,Bleecker,6/20/2026,TOK-00132,SKU-002,30,White,1,178.0,False
ORD-001615,POS-00246,in_store,SoHo,9/19/2024,,SKU-001,33,Indigo,1,168.0,False
ORD-001616,POS-00246,in_store,SoHo,8/3/2025,,SKU-010,24,Vintage Blue,2,269.04,True
ORD-001617,POS-00246,in_store,Flatiron,5/22/2026,,SKU-013,XS,Indigo,1,218.0,False
ORD-001618,POS-00246,in_store,SoHo,5/10/2024,,SKU-006,26,Vintage Blue,1,188.0,False
ORD-001619,POS-00246,in_store,SoHo,7/1/2026,,SKU-009,25,Vintage Blue,1,103.58,True
ORD-001620,POS-00246,in_store,SoHo,1/31/2025,,SKU-012,XS,Indigo,1,248.0,False
ORD-001621,POS-00246,in_store,SoHo,7/7/2024,,SKU-006,29,Vintage Blue,1,188.0,False
ORD-001622,POS-00246,in_store,SoHo,12/8/2025,,SKU-015,M,Indigo,2,416.0,False
ORD-001623,POS-00246,in_store,Bleecker,7/3/2025,,SKU-002,29,Vintage Blue,1,178.0,False
ORD-001624,POS-00246,in_store,,04 May 2024,,SKU-013,M,Black,2,436.0,False
ORD-001625,POS-00246,in_store,SoHo,10/29/2025,,SKU-009,29,Black,2,336.0,False
ORD-001626,POS-00246,in_store,SoHo,12/2/2025,,SKU-010,25,Indigo,1,208.0,False
ORD-001627,POS-00246,in_store,SoHo,12/6/2025,,SKU-006,32,White,1,188.0,False
ORD-001628,POS-00246,in_store,SoHo,2/27/2025,,SKU-012,L,Indigo,1,248.0,False
ORD-001629,POS-00246,in_store,,10/28/2025,,SKU-001,30,Raw Denim,1,168.0,False
ORD-001630,ECOM-00115,online,,2026-06-13,TOK-00107,SKU-002,25,Raw Denim,1,178.0,False
ORD-001631,ECOM-00115,online,,2025-08-29,TOK-00107,SKU-002,27,Stone Wash,1,178.0,False
ORD-001632,ECOM-00115,online,,2025-06-20,TOK-00107,SKU-007,34,Black,1,168.0,False
ORD-001633,ECOM-00115,online,,2026-02-08,TOK-00107,SKU-012,S,Indigo,1,248.0,False
ORD-001634,ECOM-00115,online,,2025-10-27,TOK-00107,SKU-006,29,White,1,125.88,True
ORD-001635,ECOM-00115,online,,2025-04-22,TOK-00107,SKU-003,31,Black,2,356.0,False
ORD-001636,ECOM-00115,online,,2025-06-22,TOK-00107,SKU-013,S,Stone Wash,1,218.0,False
ORD-001637,ECOM-00115,online,,2025-07-20,TOK-00107,SKU-002,34,Black,1,178.0,False
ORD-001638,ECOM-00115,online,,2026-05-20,TOK-00107,SKU-005,27,Black,1,178.0,False
ORD-001639,ECOM-00115,online,,2025-05-22,TOK-00107,SKU-001,24,Raw Denim,1,168.0,False
ORD-001640,ECOM-00115,online,,2025-11-18,TOK-00107,SKU-002,29,Black,1,178.0,False
ORD-001641,ECOM-00116,online,,2026-06-29,TOK-00171,SKU-009,27,Indigo,1,168.0,False
ORD-001642,POS-00247,in_store,Bleecker,5/30/2026,,SKU-001,28,Vintage Blue,1,168.0,False
ORD-001643,ECOM-00117,online,,2025-02-13,,SKU-015,M,Black,1,208.0,False
ORD-001644,ECOM-00117,online,,2025-05-15,,SKU-010,26,Stone Wash,1,208.0,False
ORD-001645,POS-00247,in_store,Bleecker,6/19/2025,,SKU-006,25,White,1,188.0,False
ORD-001646,POS-00248,in_store,Bleecker,12/27/2025,,SKU-008,32,Indigo,1,178.0,False
ORD-001647,ECOM-00118,online,,2025-11-23,,SKU-006,25,White,2,376.0,False
ORD-001648,POS-00248,in_store,SoHo,4/19/2026,,SKU-004,25,Raw Denim,1,198.0,False
ORD-001649,POS-00248,in_store,SoHo,4/21/2026,,SKU-016,S,Indigo,1,148.0,False
ORD-001650,ECOM-00118,online,,2026-03-26,,SKU-008,31,Raw Denim,1,178.0,False
ORD-001651,ECOM-00118,online,,2025-11-07,,SKU-013,XL,Black,1,218.0,False
ORD-001652,ECOM-00118,online,,2026-06-21,,SKU-009,29,White,2,336.0,False
ORD-001653,ECOM-00118,online,,2025-12-13,,SKU-006,31,Black,1,120.84,True
ORD-001654,POS-00248,in_store,Bleecker,10/29/2025,,SKU-005,24,White,1,178.0,False
ORD-001655,ECOM-00118,online,,2026-01-20,,SKU-005,32,Vintage Blue,1,178.0,False
ORD-001656,ECOM-00118,online,,2026-04-06,,SKU-007,24,Vintage Blue,1,168.0,False
ORD-001657,POS-00249,in_store,Flatiron,5/14/2025,TOK-00129,SKU-009,26,Black,2,231.1,True
